text/value/0/0/0,text/value/0/0/1,text/value/0/1/0,text/value/0/1/1,text/value/0/2/0,text/value/0/2/1,text/value/0/3/0,text/value/0/3/1,text/id,text/key
19.320808,51.686377,19.320808,51.860354,19.640373,51.860354,19.640373,51.686377,1012334616404004872,Thu Jun 28 13:59:15 +0000 2018
18.791149,50.208238,18.791149,50.331627,18.955417,50.331627,18.955417,50.208238,1012334618480177159,Thu Jun 28 13:59:15 +0000 2018
18.470069,53.120362,18.470069,53.263838,18.785786,53.263838,18.785786,53.120362,1012334625220431872,Thu Jun 28 13:59:17 +0000 2018
14.225243,49.941904,14.225243,50.177256,14.706508,50.177256,14.706508,49.941904,1012334629783834625,Thu Jun 28 13:59:18 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334636125556736,Thu Jun 28 13:59:20 +0000 2018
15.570019,51.732144,15.570019,51.761355,15.624717,51.761355,15.624717,51.732144,1012334658716098560,Thu Jun 28 13:59:25 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334671303204864,Thu Jun 28 13:59:28 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334672695758850,Thu Jun 28 13:59:28 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334686117474304,Thu Jun 28 13:59:32 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334716106797057,Thu Jun 28 13:59:39 +0000 2018
18.035495,49.393941,18.035495,51.098531,19.974005,51.098531,19.974005,49.393941,1012334749472428032,Thu Jun 28 13:59:47 +0000 2018
20.366454,53.724117,20.366454,53.828998,20.566645,53.828998,20.566645,53.724117,1012334758221811713,Thu Jun 28 13:59:49 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012334768111812608,Thu Jun 28 13:59:51 +0000 2018
20.973162,52.047636,20.973162,52.099476,21.061345,52.099476,21.061345,52.047636,1012334798239666176,Thu Jun 28 13:59:58 +0000 2018
19.79343,49.967561,19.79343,50.124963,20.217962,50.124963,20.217962,49.967561,1012334799820910592,Thu Jun 28 13:59:59 +0000 2018
18.42683,50.019666,18.42683,50.062778,18.504832,50.062778,18.504832,50.019666,1012334810596036610,Thu Jun 28 14:00:01 +0000 2018
18.945279,49.736714,18.945279,49.887558,19.130888,49.887558,19.130888,49.736714,1012334826228277251,Thu Jun 28 14:00:05 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334829663391744,Thu Jun 28 14:00:06 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334867332386817,Thu Jun 28 14:00:15 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334872235569153,Thu Jun 28 14:00:16 +0000 2018
14.122353,49.00181,14.122353,54.835641,24.147201,54.835641,24.147201,49.00181,1012334878027808770,Thu Jun 28 14:00:17 +0000 2018
16.502983,50.99158,16.502983,51.123059,16.783489,51.123059,16.783489,50.99158,1012334890673737728,Thu Jun 28 14:00:20 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012334939302498304,Thu Jun 28 14:00:32 +0000 2018
